budget_ratio,strategy,avg_precision,avg_diversity,avg_combined_f1_optional
0.1,temporalrnn,0.7607777777777778,87.53333333333333,0.8549039620213382
0.2,temporalrnn,0.7237222222222222,89.56666666666666,0.8391476780719568

