budget_ratio,strategy,avg_precision,avg_diversity,avg_combined_f1_optional
0.1,temporalrnn,0.7108333333333333,37.63333333333333,0.800680858548928
0.2,temporalrnn,0.6229166666666667,39.666666666666664,0.7576632906388189

