dataset,model,file_index,budget_ratio,budget_size,strategy,precision,diversity,selected_failed,selected_count,total_failed,total_diversity,recall_optional,diversity_recall_optional,combined_f1_optional
svhn,gru,20,0.2,1400,temporalrnn,0.8228571428571428,90,1152,1400,4052,90,0.2843040473840079,1.0,0.90282131661442
svhn,gru,21,0.1,700,temporalrnn,0.86,89,602,700,4028,90,0.14945382323733863,0.9888888888888889,0.9199519230769231
svhn,gru,21,0.2,1400,temporalrnn,0.8214285714285714,90,1150,1400,4028,90,0.2855014895729891,1.0,0.9019607843137255
svhn,gru,22,0.1,700,temporalrnn,0.8042857142857143,87,563,700,3987,90,0.14120892901931276,0.9666666666666667,0.8780317289593976
svhn,gru,22,0.2,1400,temporalrnn,0.7935714285714286,90,1111,1400,3987,90,0.2786556308001003,1.0,0.8849064117881322
svhn,gru,23,0.1,700,temporalrnn,0.8385714285714285,90,587,700,4058,90,0.14465253819615576,1.0,0.9121989121989121
svhn,gru,23,0.2,1400,temporalrnn,0.8207142857142857,90,1149,1400,4058,90,0.2831444061113849,1.0,0.9015300117693213
svhn,gru,24,0.1,700,temporalrnn,0.8214285714285714,90,575,700,3990,90,0.14411027568922305,1.0,0.9019607843137255
svhn,gru,24,0.2,1400,temporalrnn,0.7778571428571428,90,1089,1400,3990,90,0.2729323308270677,1.0,0.875050220972278
svhn,gru,25,0.1,700,temporalrnn,0.8214285714285714,89,575,700,4024,90,0.14289264413518887,0.9888888888888889,0.8974134151687856
svhn,gru,25,0.2,1400,temporalrnn,0.7942857142857143,90,1112,1400,4024,90,0.27634194831013914,1.0,0.8853503184713376
svhn,gru,26,0.1,700,temporalrnn,0.8385714285714285,90,587,700,4012,90,0.1463110667996012,1.0,0.9121989121989121
svhn,gru,26,0.2,1400,temporalrnn,0.7971428571428572,90,1116,1400,4012,90,0.2781655034895314,1.0,0.8871224165341812
svhn,gru,27,0.1,700,temporalrnn,0.8114285714285714,89,568,700,3941,90,0.14412585638162903,0.9888888888888889,0.8914124493034737
svhn,gru,27,0.2,1400,temporalrnn,0.7978571428571428,90,1117,1400,3941,90,0.2834306013702106,1.0,0.8875645609852999
svhn,gru,28,0.1,700,temporalrnn,0.8285714285714286,90,580,700,3985,90,0.14554579673776663,1.0,0.90625
svhn,gru,28,0.2,1400,temporalrnn,0.7935714285714286,90,1111,1400,3985,90,0.27879548306148055,1.0,0.8849064117881322
svhn,gru,29,0.1,700,temporalrnn,0.83,88,581,700,4003,90,0.14514114414189358,0.9777777777777777,0.8978488014751075
svhn,gru,29,0.2,1400,temporalrnn,0.805,90,1127,1400,4003,90,0.2815388458656008,1.0,0.89196675900277

