budget_ratio,strategy,avg_precision,avg_diversity,avg_combined_f1_optional
0.1,temporalrnn,0.8110555555555555,87.23333333333333,0.8863253471972907
0.2,temporalrnn,0.7711111111111111,89.06666666666666,0.8698615053562281

