dataset,model,file_index,budget_ratio,budget_size,strategy,precision,diversity,selected_failed,selected_count,total_failed,total_diversity,recall_optional,diversity_recall_optional,combined_f1_optional
agnews,blstm,21,0.1,456,temporalrnn,0.5394736842105263,12,246,456,939,12,0.26198083067092653,1.0,0.7008547008547009
agnews,blstm,21,0.2,912,temporalrnn,0.49780701754385964,12,454,912,939,12,0.483493077742279,1.0,0.6647144948755491
agnews,blstm,22,0.1,456,temporalrnn,0.5153508771929824,12,235,456,937,12,0.2508004268943437,1.0,0.6801736613603473
agnews,blstm,22,0.2,912,temporalrnn,0.47368421052631576,12,432,912,937,12,0.4610458911419424,1.0,0.6428571428571429
agnews,blstm,23,0.1,456,temporalrnn,0.5745614035087719,12,262,456,954,12,0.2746331236897275,1.0,0.7298050139275767
agnews,blstm,23,0.2,912,temporalrnn,0.5131578947368421,12,468,912,954,12,0.49056603773584906,1.0,0.6782608695652175
agnews,blstm,24,0.1,456,temporalrnn,0.5175438596491229,12,236,456,959,12,0.24608967674661106,1.0,0.6820809248554913
agnews,blstm,24,0.2,912,temporalrnn,0.4923245614035088,12,449,912,959,12,0.4681960375391032,1.0,0.659808963997061
agnews,blstm,25,0.1,456,temporalrnn,0.5592105263157895,12,255,456,974,12,0.2618069815195072,1.0,0.7172995780590717
agnews,blstm,25,0.2,912,temporalrnn,0.5219298245614035,12,476,912,974,12,0.4887063655030801,1.0,0.685878962536023
agnews,blstm,26,0.1,456,temporalrnn,0.5460526315789473,12,249,456,898,12,0.27728285077951004,1.0,0.7063829787234043
agnews,blstm,26,0.2,912,temporalrnn,0.5087719298245614,12,464,912,898,12,0.5167037861915368,1.0,0.6744186046511628
agnews,blstm,27,0.1,456,temporalrnn,0.5570175438596491,12,254,456,954,12,0.2662473794549266,1.0,0.7154929577464789
agnews,blstm,27,0.2,912,temporalrnn,0.5098684210526315,12,465,912,954,12,0.48742138364779874,1.0,0.6753812636165577
agnews,blstm,28,0.1,456,temporalrnn,0.5548245614035088,12,253,456,914,12,0.27680525164113784,1.0,0.7136812411847673
agnews,blstm,28,0.2,912,temporalrnn,0.49890350877192985,12,455,912,914,12,0.49781181619256015,1.0,0.6656912948061449
agnews,blstm,29,0.1,456,temporalrnn,0.5263157894736842,12,240,456,898,12,0.267260579064588,1.0,0.6896551724137931
agnews,blstm,29,0.2,912,temporalrnn,0.4934210526315789,12,450,912,898,12,0.5011135857461024,1.0,0.6607929515418501

