budget_ratio,strategy,avg_precision,avg_diversity,avg_combined_f1_optional
0.1,temporalrnn,0.7506111111111111,76.63333333333334,0.8286530238144507
0.2,temporalrnn,0.7045277777777778,80.16666666666667,0.8153373420907433

