dataset,model,file_index,budget_ratio,budget_size,strategy,precision,diversity,selected_failed,selected_count,total_failed,total_diversity,recall_optional,diversity_recall_optional,combined_f1_optional
fashion,blstm,16,0.1,600,temporalrnn,0.7633333333333333,75,458,600,2374,85,0.19292333614153329,0.8823529411764706,0.8185392589062314
fashion,blstm,16,0.2,1200,temporalrnn,0.7191666666666666,80,863,1200,2374,85,0.36352148272957036,0.9411764705882353,0.815328747305955
fashion,blstm,17,0.1,600,temporalrnn,0.775,75,465,600,2329,82,0.1996565049377415,0.9146341463414634,0.8390472753518585
fashion,blstm,17,0.2,1200,temporalrnn,0.7158333333333333,79,859,1200,2329,82,0.3688278231000429,0.9634146341463414,0.8213728077076701
fashion,blstm,18,0.1,600,temporalrnn,0.7666666666666667,74,460,600,2357,80,0.1951633432329232,0.925,0.838423645320197
fashion,blstm,18,0.2,1200,temporalrnn,0.7175,78,861,1200,2357,80,0.3652948663555367,0.975,0.8266617429837518
fashion,blstm,19,0.1,600,temporalrnn,0.7716666666666666,74,463,600,2338,80,0.19803250641573994,0.925,0.8414047151277012
fashion,blstm,19,0.2,1200,temporalrnn,0.6983333333333334,79,838,1200,2338,80,0.358426005132592,0.9875,0.818116658428077
fashion,blstm,20,0.1,600,temporalrnn,0.7483333333333333,76,449,600,2361,83,0.1901736552308344,0.9156626506024096,0.8235847804312934
fashion,blstm,20,0.2,1200,temporalrnn,0.7191666666666666,81,863,1200,2361,83,0.3655230834392207,0.9759036144578314,0.8280923301091637
fashion,blstm,21,0.1,600,temporalrnn,0.7816666666666666,74,469,600,2354,82,0.19923534409515717,0.9024390243902439,0.8377223683892925
fashion,blstm,21,0.2,1200,temporalrnn,0.7316666666666667,80,878,1200,2354,82,0.372982158028887,0.975609756097561,0.8362103859615706
fashion,blstm,22,0.1,600,temporalrnn,0.7716666666666666,77,463,600,2323,85,0.19931123547137322,0.9058823529411765,0.8334054117234527
fashion,blstm,22,0.2,1200,temporalrnn,0.7191666666666666,84,863,1200,2323,85,0.37150236762806715,0.9882352941176471,0.8324997846745714
fashion,blstm,23,0.1,600,temporalrnn,0.76,74,456,600,2350,83,0.19404255319148936,0.891566265060241,0.8205427487598482
fashion,blstm,23,0.2,1200,temporalrnn,0.7041666666666667,79,845,1200,2350,83,0.3595744680851064,0.9518072289156626,0.8094703974292903
fashion,blstm,24,0.1,600,temporalrnn,0.7533333333333333,72,452,600,2345,83,0.19275053304904052,0.8674698795180723,0.8063828732841073
fashion,blstm,24,0.2,1200,temporalrnn,0.7133333333333334,80,856,1200,2345,83,0.3650319829424307,0.963855421686747,0.8198841051673771
fashion,blstm,25,0.1,600,temporalrnn,0.77,75,462,600,2341,83,0.19735155916275096,0.9036144578313253,0.8314736160103663
fashion,blstm,25,0.2,1200,temporalrnn,0.7325,79,879,1200,2341,83,0.3754805638615976,0.9518072289156626,0.8278760349791663
fashion,blstm,26,0.1,600,temporalrnn,0.7666666666666667,75,460,600,2326,82,0.19776440240756663,0.9146341463414634,0.8341392649903289
fashion,blstm,26,0.2,1200,temporalrnn,0.72,80,864,1200,2326,82,0.3714531384350817,0.975609756097561,0.8285385500575374
fashion,blstm,27,0.1,600,temporalrnn,0.7666666666666667,74,460,600,2296,83,0.20034843205574912,0.891566265060241,0.8244126907241464
fashion,blstm,27,0.2,1200,temporalrnn,0.7133333333333334,77,856,1200,2296,83,0.37282229965156793,0.927710843373494,0.8065195046742695
fashion,blstm,28,0.1,600,temporalrnn,0.7983333333333333,76,479,600,2360,84,0.20296610169491525,0.9047619047619048,0.8482221911552263
fashion,blstm,28,0.2,1200,temporalrnn,0.73,80,876,1200,2360,84,0.3711864406779661,0.9523809523809523,0.8264930653835267
fashion,blstm,29,0.1,600,temporalrnn,0.7766666666666666,76,466,600,2349,80,0.19838229033631333,0.95,0.8546332046332046
fashion,blstm,29,0.2,1200,temporalrnn,0.7225,78,867,1200,2349,80,0.36909323116219667,0.975,0.8299705449189986

